InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543182,21445,PRODUTO TESTE,1,02/06/2011 00:00,3.44,10116.0,United Kingdom
543009,83998,PRODUTO TESTE,32,09/14/2011 00:00,7.87,10161.0,United Kingdom
542719,26774,PRODUTO TESTE,10,06/04/2011 00:00,18.08,10004.0,United Kingdom
540584,56857,PRODUTO TESTE,40,05/04/2011 00:00,21.35,10004.0,United Kingdom
536174,77862,PRODUTO TESTE,44,06/16/2011 00:00,27.35,10169.0,United Kingdom
541373,13116,PRODUTO TESTE,14,04/20/2011 00:00,40.77,10020.0,United Kingdom
538458,92241,PRODUTO TESTE,35,04/13/2011 00:00,1.16,10031.0,United Kingdom
542959,37301,PRODUTO TESTE,7,12/28/2011 00:00,42.14,10103.0,Germany
540215,29351,PRODUTO TESTE,46,04/12/2011 00:00,29.07,10121.0,Germany
544147,43465,PRODUTO TESTE,8,06/17/2011 00:00,37.95,10045.0,United Kingdom
541359,51474,PRODUTO TESTE,43,09/18/2011 00:00,37.97,10088.0,Eire
540954,50902,PRODUTO TESTE,38,03/22/2011 00:00,45.21,10134.0,United Kingdom
544272,23931,PRODUTO TESTE,12,08/14/2011 00:00,5.12,10088.0,Eire
540275,27040,PRODUTO TESTE,40,11/23/2011 00:00,28.79,10076.0,France
539380,53020,PRODUTO TESTE,29,10/24/2011 00:00,45.5,10014.0,United Kingdom
539343,30382,PRODUTO TESTE,31,01/11/2011 00:00,36.1,10090.0,Germany
543875,67826,PRODUTO TESTE,15,05/28/2011 00:00,5.28,10160.0,United Kingdom
542806,90920,PRODUTO TESTE,7,01/01/2011 00:00,30.89,10125.0,United Kingdom
537470,11669,PRODUTO TESTE,33,08/10/2011 00:00,40.09,10178.0,Germany
540432,13251,PRODUTO TESTE,-3,04/29/2011 00:00,14.11,10025.0,United Kingdom
539341,67862,PRODUTO TESTE,14,11/23/2011 00:00,31.81,10002.0,United Kingdom
541820,12573,PRODUTO TESTE,2,03/06/2011 00:00,42.1,10109.0,United Kingdom
536470,67576,PRODUTO TESTE,-5,11/07/2011 00:00,26.43,10035.0,United Kingdom
542427,54131,PRODUTO TESTE,-5,05/05/2011 00:00,10.11,10118.0,Germany
542682,50950,PRODUTO TESTE,0,12/02/2011 00:00,27.71,10180.0,Germany
538039,64588,PRODUTO TESTE,46,03/14/2011 00:00,29.61,10067.0,United Kingdom
537355,90585,PRODUTO TESTE,37,04/09/2011 00:00,20.44,10109.0,France
541647,21473,PRODUTO TESTE,49,05/09/2011 00:00,34.14,10136.0,United Kingdom
538313,22133,PRODUTO TESTE,-1,12/26/2011 00:00,21.95,10030.0,France
544474,72696,PRODUTO TESTE,49,09/25/2011 00:00,43.93,10179.0,United Kingdom
542977,14618,PRODUTO TESTE,27,10/25/2011 00:00,39.69,10040.0,United Kingdom
544595,48599,PRODUTO TESTE,38,07/21/2011 00:00,40.34,10161.0,United Kingdom
540812,54624,PRODUTO TESTE,42,10/18/2011 00:00,26.54,10131.0,United Kingdom
544446,45254,PRODUTO TESTE,9,08/17/2011 00:00,10.22,10028.0,United Kingdom
536125,57972,PRODUTO TESTE,35,09/01/2011 00:00,36.36,10144.0,United Kingdom
538609,20213,PRODUTO TESTE,30,11/02/2011 00:00,3.91,10039.0,United Kingdom
536020,34001,PRODUTO TESTE,17,12/25/2011 00:00,26.12,10119.0,United Kingdom
542098,10455,PRODUTO TESTE,22,07/30/2011 00:00,3.12,10191.0,United Kingdom
540595,96545,PRODUTO TESTE,6,06/11/2011 00:00,26.66,10190.0,United Kingdom
538589,84876,PRODUTO TESTE,5,08/27/2011 00:00,34.45,10174.0,United Kingdom
538744,32835,PRODUTO TESTE,45,09/28/2011 00:00,21.25,10098.0,United Kingdom
541793,13270,PRODUTO TESTE,35,12/27/2011 00:00,21.14,10111.0,United Kingdom
537622,34314,PRODUTO TESTE,26,09/13/2011 00:00,6.58,10060.0,United Kingdom
540631,96044,PRODUTO TESTE,33,12/15/2011 00:00,15.44,10184.0,United Kingdom
541522,82987,PRODUTO TESTE,17,09/25/2011 00:00,22.49,10095.0,United Kingdom
538159,69314,PRODUTO TESTE,8,12/14/2011 00:00,43.25,10154.0,United Kingdom
538055,93053,PRODUTO TESTE,46,10/02/2011 00:00,44.95,10071.0,United Kingdom
539188,25895,PRODUTO TESTE,49,11/20/2011 00:00,47.7,10148.0,United Kingdom
541329,58252,PRODUTO TESTE,6,03/11/2011 00:00,5.46,10044.0,Eire
538289,81450,PRODUTO TESTE,39,12/29/2011 00:00,15.16,10146.0,United Kingdom
539413,11714,PRODUTO TESTE,19,05/08/2011 00:00,23.41,10009.0,United Kingdom
540891,49151,PRODUTO TESTE,33,10/19/2011 00:00,32.27,10020.0,United Kingdom
537680,41988,PRODUTO TESTE,0,05/24/2011 00:00,35.29,10070.0,United Kingdom
541120,25913,PRODUTO TESTE,21,06/17/2011 00:00,39.41,10096.0,United Kingdom
537242,30154,PRODUTO TESTE,1,10/01/2011 00:00,25.05,10142.0,United Kingdom
537282,97130,PRODUTO TESTE,39,07/17/2011 00:00,28.05,10071.0,Germany
538131,55991,PRODUTO TESTE,16,09/19/2011 00:00,48.05,10003.0,France
538578,17345,PRODUTO TESTE,9,01/29/2011 00:00,12.38,10065.0,United Kingdom
536268,71430,PRODUTO TESTE,33,11/01/2011 00:00,40.29,10087.0,United Kingdom
544654,63201,PRODUTO TESTE,47,05/30/2011 00:00,35.73,10108.0,United Kingdom
538773,45318,PRODUTO TESTE,13,10/15/2011 00:00,7.43,10128.0,United Kingdom
543241,45732,PRODUTO TESTE,34,04/15/2011 00:00,46.36,10049.0,Germany
544117,58361,PRODUTO TESTE,32,08/06/2011 00:00,42.84,10122.0,United Kingdom
543205,93592,PRODUTO TESTE,21,08/03/2011 00:00,39.09,10126.0,United Kingdom
543482,78386,PRODUTO TESTE,39,02/21/2011 00:00,6.78,10155.0,United Kingdom
536900,46043,PRODUTO TESTE,2,06/23/2011 00:00,7.41,10104.0,United Kingdom
539348,32152,PRODUTO TESTE,43,08/20/2011 00:00,34.32,10162.0,United Kingdom
542715,19783,PRODUTO TESTE,17,11/02/2011 00:00,5.81,10044.0,United Kingdom
541182,27636,PRODUTO TESTE,-3,11/20/2011 00:00,6.11,10142.0,United Kingdom
536050,22369,PRODUTO TESTE,49,05/21/2011 00:00,20.31,10009.0,United Kingdom
541106,82506,PRODUTO TESTE,37,08/23/2011 00:00,0.77,10020.0,Germany
543240,61820,PRODUTO TESTE,39,03/05/2011 00:00,36.21,10172.0,United Kingdom
543458,13332,PRODUTO TESTE,3,11/23/2011 00:00,27.24,10095.0,United Kingdom
539454,93357,PRODUTO TESTE,36,11/13/2011 00:00,4.37,10124.0,United Kingdom
538126,23553,PRODUTO TESTE,33,12/31/2011 00:00,27.41,10120.0,United Kingdom
538785,68089,PRODUTO TESTE,44,06/27/2011 00:00,3.18,10138.0,Germany
538667,11112,PRODUTO TESTE,15,05/12/2011 00:00,4.0,10049.0,United Kingdom
539119,62994,PRODUTO TESTE,46,10/04/2011 00:00,24.53,10035.0,United Kingdom
538716,59984,PRODUTO TESTE,33,09/22/2011 00:00,25.24,10008.0,United Kingdom
540114,91797,PRODUTO TESTE,8,03/19/2011 00:00,17.28,10172.0,United Kingdom
536367,64007,PRODUTO TESTE,6,07/17/2011 00:00,31.28,10044.0,France
538476,54026,PRODUTO TESTE,44,08/23/2011 00:00,19.67,10115.0,United Kingdom
538832,57792,PRODUTO TESTE,30,06/16/2011 00:00,29.55,10090.0,United Kingdom
537380,66998,PRODUTO TESTE,1,05/16/2011 00:00,17.81,10032.0,United Kingdom
543901,47283,PRODUTO TESTE,1,03/29/2011 00:00,35.89,10082.0,United Kingdom
542079,74245,PRODUTO TESTE,40,05/31/2011 00:00,29.17,10016.0,United Kingdom
544207,57612,PRODUTO TESTE,4,03/31/2011 00:00,8.42,10035.0,United Kingdom
541054,97226,PRODUTO TESTE,7,04/20/2011 00:00,34.47,10027.0,United Kingdom
536986,27454,PRODUTO TESTE,28,03/09/2011 00:00,39.3,10164.0,United Kingdom
544141,75629,PRODUTO TESTE,42,05/18/2011 00:00,3.76,10113.0,United Kingdom
540122,84361,PRODUTO TESTE,13,08/19/2011 00:00,30.69,10185.0,United Kingdom
542159,74632,PRODUTO TESTE,31,05/18/2011 00:00,39.63,10087.0,United Kingdom
539432,98268,PRODUTO TESTE,33,02/21/2011 00:00,6.18,10040.0,United Kingdom
540448,49064,PRODUTO TESTE,28,10/20/2011 00:00,45.13,10121.0,United Kingdom
540404,58655,PRODUTO TESTE,32,06/07/2011 00:00,21.03,10185.0,United Kingdom
538562,23856,PRODUTO TESTE,7,08/02/2011 00:00,37.02,10106.0,United Kingdom
540992,43691,PRODUTO TESTE,29,07/11/2011 00:00,45.0,10003.0,United Kingdom
542603,24370,PRODUTO TESTE,-5,07/04/2011 00:00,49.49,10060.0,United Kingdom
536182,81259,PRODUTO TESTE,35,06/09/2011 00:00,29.4,10184.0,United Kingdom
537178,80395,PRODUTO TESTE,38,10/03/2011 00:00,35.36,10103.0,United Kingdom
543580,27376,PRODUTO TESTE,38,11/09/2011 00:00,12.96,10190.0,Germany
541126,82260,PRODUTO TESTE,-4,11/26/2011 00:00,14.86,10101.0,United Kingdom
544762,38869,PRODUTO TESTE,45,06/11/2011 00:00,42.61,10002.0,United Kingdom
541442,75674,PRODUTO TESTE,18,05/05/2011 00:00,20.21,10174.0,France
541880,94597,PRODUTO TESTE,-1,01/31/2011 00:00,41.21,10152.0,United Kingdom
544091,84646,PRODUTO TESTE,24,06/11/2011 00:00,3.0,10143.0,United Kingdom
541944,26766,PRODUTO TESTE,26,12/29/2011 00:00,11.3,10194.0,United Kingdom
538966,26223,PRODUTO TESTE,17,04/05/2011 00:00,8.92,10039.0,United Kingdom
540751,20090,PRODUTO TESTE,36,11/05/2011 00:00,26.59,10181.0,United Kingdom
538120,85776,PRODUTO TESTE,24,10/04/2011 00:00,4.49,10046.0,United Kingdom
539008,59171,PRODUTO TESTE,6,08/29/2011 00:00,17.52,10194.0,United Kingdom
542122,24027,PRODUTO TESTE,29,07/26/2011 00:00,49.32,10038.0,United Kingdom
537340,62866,PRODUTO TESTE,9,10/04/2011 00:00,39.81,10110.0,United Kingdom
542047,57690,PRODUTO TESTE,1,02/05/2011 00:00,38.15,10157.0,United Kingdom
541256,63742,PRODUTO TESTE,9,02/16/2011 00:00,7.19,10015.0,United Kingdom
538775,67124,PRODUTO TESTE,44,03/13/2011 00:00,18.55,10013.0,United Kingdom
536404,24802,PRODUTO TESTE,26,10/07/2011 00:00,34.19,10169.0,United Kingdom
542341,44850,PRODUTO TESTE,12,06/07/2011 00:00,1.57,10012.0,Germany
543420,74902,PRODUTO TESTE,15,03/17/2011 00:00,21.98,10122.0,United Kingdom
542570,91817,PRODUTO TESTE,42,01/17/2011 00:00,46.47,10187.0,United Kingdom
539788,31805,PRODUTO TESTE,31,06/28/2011 00:00,4.58,10122.0,United Kingdom
541881,61398,PRODUTO TESTE,37,05/26/2011 00:00,45.36,10096.0,United Kingdom
539732,95328,PRODUTO TESTE,28,03/06/2011 00:00,10.13,10083.0,United Kingdom
539224,64106,PRODUTO TESTE,49,01/09/2011 00:00,9.86,10127.0,United Kingdom
538944,30515,PRODUTO TESTE,31,10/03/2011 00:00,10.17,10114.0,United Kingdom
537897,62543,PRODUTO TESTE,17,10/12/2011 00:00,46.6,10100.0,United Kingdom
544724,11558,PRODUTO TESTE,8,03/31/2011 00:00,30.39,10030.0,Eire
541995,54018,PRODUTO TESTE,-3,06/30/2011 00:00,37.66,10132.0,United Kingdom
537574,61105,PRODUTO TESTE,37,04/03/2011 00:00,18.64,10147.0,United Kingdom
543785,15083,PRODUTO TESTE,46,05/30/2011 00:00,43.73,10141.0,United Kingdom
537361,28256,PRODUTO TESTE,31,02/09/2011 00:00,29.31,10015.0,United Kingdom
541343,98986,PRODUTO TESTE,21,12/12/2011 00:00,30.19,10140.0,United Kingdom
537489,66571,PRODUTO TESTE,2,09/21/2011 00:00,37.74,10145.0,Eire
539251,51262,PRODUTO TESTE,30,11/25/2011 00:00,38.8,10036.0,United Kingdom
541926,30628,PRODUTO TESTE,6,04/18/2011 00:00,34.25,10169.0,France
544992,21173,PRODUTO TESTE,29,11/15/2011 00:00,6.39,10104.0,United Kingdom
544927,48527,PRODUTO TESTE,11,07/09/2011 00:00,43.4,10094.0,United Kingdom
544060,59099,PRODUTO TESTE,42,03/14/2011 00:00,13.41,10144.0,United Kingdom
538119,26156,PRODUTO TESTE,46,05/02/2011 00:00,49.81,10101.0,France
536841,82077,PRODUTO TESTE,7,10/24/2011 00:00,19.58,10108.0,United Kingdom
544150,48592,PRODUTO TESTE,12,10/10/2011 00:00,6.44,10062.0,United Kingdom
544308,15024,PRODUTO TESTE,45,09/20/2011 00:00,16.15,10185.0,United Kingdom
538507,22286,PRODUTO TESTE,-4,03/24/2011 00:00,28.89,10193.0,United Kingdom
536172,87545,PRODUTO TESTE,23,08/25/2011 00:00,19.88,10026.0,United Kingdom
541831,40417,PRODUTO TESTE,2,12/10/2011 00:00,41.52,10146.0,United Kingdom
536684,43557,PRODUTO TESTE,18,01/18/2011 00:00,34.27,10004.0,United Kingdom
536364,27903,PRODUTO TESTE,-4,04/28/2011 00:00,11.07,10073.0,United Kingdom
544434,82701,PRODUTO TESTE,2,01/30/2011 00:00,27.17,10193.0,United Kingdom
540460,83448,PRODUTO TESTE,17,02/07/2011 00:00,39.48,10034.0,United Kingdom
537008,31822,PRODUTO TESTE,-2,12/31/2011 00:00,44.62,10075.0,United Kingdom
541891,75641,PRODUTO TESTE,38,03/29/2011 00:00,20.05,10043.0,United Kingdom
539322,50708,PRODUTO TESTE,26,03/07/2011 00:00,46.26,10145.0,United Kingdom
540826,25013,PRODUTO TESTE,19,01/27/2011 00:00,2.28,10092.0,Eire
544089,81629,PRODUTO TESTE,20,12/25/2011 00:00,34.0,10118.0,United Kingdom
538140,17461,PRODUTO TESTE,41,06/21/2011 00:00,39.21,10188.0,United Kingdom
541818,88691,PRODUTO TESTE,41,10/16/2011 00:00,21.54,10104.0,United Kingdom
543456,12316,PRODUTO TESTE,-3,04/02/2011 00:00,1.04,10146.0,United Kingdom
539814,39069,PRODUTO TESTE,32,08/22/2011 00:00,34.51,10019.0,United Kingdom
544731,30400,PRODUTO TESTE,20,11/20/2011 00:00,17.46,10043.0,United Kingdom
540034,31176,PRODUTO TESTE,38,09/02/2011 00:00,8.01,10189.0,United Kingdom
540132,53215,PRODUTO TESTE,38,07/08/2011 00:00,8.28,10171.0,United Kingdom
543957,77649,PRODUTO TESTE,33,03/18/2011 00:00,38.57,10131.0,United Kingdom
541723,45989,PRODUTO TESTE,32,03/27/2011 00:00,9.78,10075.0,United Kingdom
543818,56426,PRODUTO TESTE,6,08/06/2011 00:00,24.46,10039.0,United Kingdom
543113,97433,PRODUTO TESTE,41,06/14/2011 00:00,48.53,10170.0,United Kingdom
542411,54806,PRODUTO TESTE,33,01/17/2011 00:00,38.06,10157.0,United Kingdom
538173,81301,PRODUTO TESTE,10,03/13/2011 00:00,27.59,10048.0,United Kingdom
539589,44632,PRODUTO TESTE,7,06/07/2011 00:00,26.65,10117.0,France
543780,17036,PRODUTO TESTE,22,03/07/2011 00:00,8.78,10123.0,United Kingdom
541544,33028,PRODUTO TESTE,13,07/22/2011 00:00,22.6,10095.0,Germany
538521,24303,PRODUTO TESTE,32,04/20/2011 00:00,7.67,10185.0,United Kingdom
538946,91639,PRODUTO TESTE,17,04/17/2011 00:00,4.64,10024.0,United Kingdom
542982,12393,PRODUTO TESTE,4,02/09/2011 00:00,5.9,10051.0,United Kingdom
537603,84014,PRODUTO TESTE,16,07/03/2011 00:00,30.53,10019.0,United Kingdom
537008,22440,PRODUTO TESTE,39,03/10/2011 00:00,10.08,10138.0,United Kingdom
542885,23543,PRODUTO TESTE,40,08/19/2011 00:00,7.89,10128.0,United Kingdom
538595,57647,PRODUTO TESTE,12,12/09/2011 00:00,43.42,10197.0,France
542888,17295,PRODUTO TESTE,38,11/29/2011 00:00,6.54,10108.0,United Kingdom
540802,16906,PRODUTO TESTE,0,09/01/2011 00:00,35.43,10030.0,United Kingdom
544980,79807,PRODUTO TESTE,49,10/22/2011 00:00,21.14,10090.0,United Kingdom
540724,15388,PRODUTO TESTE,37,12/03/2011 00:00,29.16,10017.0,United Kingdom
543807,63747,PRODUTO TESTE,-3,09/06/2011 00:00,1.66,10134.0,United Kingdom
543653,20634,PRODUTO TESTE,33,04/04/2011 00:00,0.5,10134.0,United Kingdom
537907,17704,PRODUTO TESTE,22,07/02/2011 00:00,40.95,10171.0,United Kingdom
544965,70246,PRODUTO TESTE,43,11/09/2011 00:00,24.03,10067.0,United Kingdom
542712,45298,PRODUTO TESTE,8,09/01/2011 00:00,4.03,10062.0,United Kingdom
536964,11742,PRODUTO TESTE,44,05/13/2011 00:00,17.5,10014.0,Eire
536054,71335,PRODUTO TESTE,42,03/03/2011 00:00,25.56,10083.0,United Kingdom
538442,97265,PRODUTO TESTE,10,02/22/2011 00:00,7.21,10095.0,United Kingdom
536146,60493,PRODUTO TESTE,18,05/18/2011 00:00,27.54,10150.0,Germany
539218,44270,PRODUTO TESTE,30,10/21/2011 00:00,26.67,10150.0,United Kingdom
544967,85943,PRODUTO TESTE,8,07/21/2011 00:00,30.34,10028.0,United Kingdom
540310,40292,PRODUTO TESTE,49,01/22/2011 00:00,40.61,10057.0,United Kingdom
536215,65173,PRODUTO TESTE,5,12/02/2011 00:00,20.93,10102.0,United Kingdom
540445,52732,PRODUTO TESTE,8,05/28/2011 00:00,44.48,10067.0,France
537971,75366,PRODUTO TESTE,22,05/23/2011 00:00,24.0,10005.0,United Kingdom
543705,56607,PRODUTO TESTE,21,10/27/2011 00:00,23.13,10169.0,United Kingdom
536815,53360,PRODUTO TESTE,-3,05/18/2011 00:00,32.96,10146.0,Eire
542935,47800,PRODUTO TESTE,45,08/14/2011 00:00,31.07,10104.0,United Kingdom
540013,36626,PRODUTO TESTE,8,12/03/2011 00:00,1.07,10063.0,Germany
536169,53768,PRODUTO TESTE,0,07/09/2011 00:00,49.13,10168.0,United Kingdom
542058,15462,PRODUTO TESTE,23,08/13/2011 00:00,47.16,10007.0,United Kingdom
540095,40575,PRODUTO TESTE,46,05/10/2011 00:00,14.42,10089.0,United Kingdom
542944,16880,PRODUTO TESTE,-5,11/22/2011 00:00,28.15,10160.0,United Kingdom
541562,38980,PRODUTO TESTE,21,01/28/2011 00:00,38.64,10190.0,United Kingdom
543085,41645,PRODUTO TESTE,45,04/11/2011 00:00,46.06,10050.0,United Kingdom
540143,12458,PRODUTO TESTE,44,12/28/2011 00:00,29.5,10130.0,United Kingdom
536071,36662,PRODUTO TESTE,4,06/26/2011 00:00,1.44,10037.0,United Kingdom
537175,70461,PRODUTO TESTE,29,03/05/2011 00:00,34.19,10023.0,United Kingdom
540130,97287,PRODUTO TESTE,40,06/01/2011 00:00,5.11,10070.0,United Kingdom
539577,65553,PRODUTO TESTE,31,04/04/2011 00:00,33.72,10177.0,United Kingdom
543149,74077,PRODUTO TESTE,31,07/11/2011 00:00,29.58,10137.0,Germany
539704,70193,PRODUTO TESTE,37,03/28/2011 00:00,32.21,10097.0,United Kingdom
543741,95010,PRODUTO TESTE,19,05/26/2011 00:00,9.87,10056.0,Eire
537689,94694,PRODUTO TESTE,-2,11/28/2011 00:00,24.93,10028.0,United Kingdom
539463,20275,PRODUTO TESTE,30,01/31/2011 00:00,31.09,10054.0,United Kingdom
542806,52577,PRODUTO TESTE,29,10/06/2011 00:00,15.36,10030.0,United Kingdom
537116,91705,PRODUTO TESTE,41,01/29/2011 00:00,9.49,10037.0,United Kingdom
538892,89358,PRODUTO TESTE,45,06/16/2011 00:00,11.52,10137.0,United Kingdom
542766,58105,PRODUTO TESTE,13,09/01/2011 00:00,42.97,10026.0,United Kingdom
541300,49954,PRODUTO TESTE,47,12/15/2011 00:00,23.49,10009.0,Eire
543002,15242,PRODUTO TESTE,-5,04/02/2011 00:00,33.22,10108.0,Germany
540641,52984,PRODUTO TESTE,48,01/20/2011 00:00,25.99,10057.0,United Kingdom
543732,55567,PRODUTO TESTE,2,10/02/2011 00:00,41.79,10090.0,United Kingdom
543896,66965,PRODUTO TESTE,30,11/23/2011 00:00,25.67,10027.0,United Kingdom
544771,56967,PRODUTO TESTE,32,07/26/2011 00:00,5.12,10041.0,United Kingdom
537098,29430,PRODUTO TESTE,29,01/23/2011 00:00,10.3,10088.0,United Kingdom
541320,97130,PRODUTO TESTE,49,07/02/2011 00:00,1.16,10138.0,United Kingdom
537028,29561,PRODUTO TESTE,25,05/23/2011 00:00,41.66,10082.0,United Kingdom
538060,44434,PRODUTO TESTE,2,06/14/2011 00:00,33.33,10108.0,United Kingdom
538702,55884,PRODUTO TESTE,28,01/20/2011 00:00,38.08,10104.0,France
541815,36386,PRODUTO TESTE,10,04/26/2011 00:00,35.89,10053.0,United Kingdom
539880,16174,PRODUTO TESTE,28,12/31/2011 00:00,41.31,10055.0,Germany
543782,65007,PRODUTO TESTE,15,01/17/2011 00:00,49.35,10085.0,United Kingdom
538686,31298,PRODUTO TESTE,-3,11/30/2011 00:00,32.85,10006.0,United Kingdom
541555,89115,PRODUTO TESTE,30,07/08/2011 00:00,12.99,10137.0,Germany
542868,81406,PRODUTO TESTE,-1,08/02/2011 00:00,5.52,10122.0,United Kingdom
544822,48536,PRODUTO TESTE,13,12/07/2011 00:00,29.69,10061.0,United Kingdom
538207,51735,PRODUTO TESTE,29,03/21/2011 00:00,38.65,10074.0,United Kingdom
542602,95475,PRODUTO TESTE,43,12/26/2011 00:00,28.3,10065.0,United Kingdom
536762,12395,PRODUTO TESTE,12,04/12/2011 00:00,15.53,10130.0,United Kingdom
540890,44081,PRODUTO TESTE,11,05/08/2011 00:00,36.13,10151.0,United Kingdom
539724,15466,PRODUTO TESTE,11,06/14/2011 00:00,22.67,10021.0,United Kingdom
544626,22466,PRODUTO TESTE,26,08/08/2011 00:00,14.69,10082.0,United Kingdom
542960,92755,PRODUTO TESTE,5,04/28/2011 00:00,42.13,10002.0,United Kingdom
544345,19127,PRODUTO TESTE,23,10/17/2011 00:00,29.04,10090.0,United Kingdom
543655,96103,PRODUTO TESTE,39,01/08/2011 00:00,14.53,10049.0,United Kingdom
539696,80540,PRODUTO TESTE,-1,09/01/2011 00:00,16.77,10067.0,Eire
542600,67698,PRODUTO TESTE,48,08/28/2011 00:00,28.8,10091.0,United Kingdom
536274,76776,PRODUTO TESTE,24,07/15/2011 00:00,21.43,10064.0,United Kingdom
541020,26644,PRODUTO TESTE,29,08/12/2011 00:00,8.45,10078.0,United Kingdom
536425,20553,PRODUTO TESTE,28,09/30/2011 00:00,30.72,10152.0,France
542517,43127,PRODUTO TESTE,46,11/27/2011 00:00,34.61,10162.0,United Kingdom
544700,78793,PRODUTO TESTE,31,03/21/2011 00:00,0.51,10001.0,United Kingdom
542132,37491,PRODUTO TESTE,43,06/24/2011 00:00,27.08,10075.0,France
543559,25818,PRODUTO TESTE,10,07/25/2011 00:00,29.07,10169.0,United Kingdom
538109,80663,PRODUTO TESTE,6,05/06/2011 00:00,16.94,10106.0,Eire
544945,67068,PRODUTO TESTE,30,12/22/2011 00:00,17.27,10041.0,United Kingdom
540956,58337,PRODUTO TESTE,3,07/06/2011 00:00,16.22,10118.0,United Kingdom
542070,47111,PRODUTO TESTE,1,08/05/2011 00:00,22.54,10028.0,Germany
542935,80168,PRODUTO TESTE,6,03/13/2011 00:00,40.69,10004.0,France
541756,76097,PRODUTO TESTE,9,06/01/2011 00:00,23.72,10126.0,United Kingdom
538854,42445,PRODUTO TESTE,0,08/17/2011 00:00,49.69,10103.0,United Kingdom
541502,21659,PRODUTO TESTE,35,06/06/2011 00:00,19.12,10151.0,United Kingdom
541885,88255,PRODUTO TESTE,27,10/09/2011 00:00,35.11,10068.0,United Kingdom
543716,22312,PRODUTO TESTE,6,02/19/2011 00:00,27.67,10170.0,United Kingdom
540333,48624,PRODUTO TESTE,10,02/26/2011 00:00,38.23,10084.0,United Kingdom
540516,90631,PRODUTO TESTE,46,05/04/2011 00:00,44.47,10147.0,United Kingdom
540528,47563,PRODUTO TESTE,45,04/27/2011 00:00,25.83,10020.0,United Kingdom
537029,84813,PRODUTO TESTE,1,10/25/2011 00:00,24.98,10019.0,United Kingdom
536810,54018,PRODUTO TESTE,28,11/13/2011 00:00,47.16,10156.0,United Kingdom
536183,77057,PRODUTO TESTE,12,06/22/2011 00:00,46.72,10166.0,United Kingdom
541995,63261,PRODUTO TESTE,14,07/04/2011 00:00,49.85,10188.0,United Kingdom
539769,35210,PRODUTO TESTE,27,04/18/2011 00:00,8.25,10064.0,United Kingdom
543791,90469,PRODUTO TESTE,49,07/14/2011 00:00,0.68,10004.0,United Kingdom
542320,52069,PRODUTO TESTE,27,09/15/2011 00:00,22.15,10195.0,United Kingdom
537272,51197,PRODUTO TESTE,47,09/21/2011 00:00,36.8,10120.0,United Kingdom
536900,69268,PRODUTO TESTE,40,12/20/2011 00:00,4.11,10049.0,United Kingdom
539294,93711,PRODUTO TESTE,37,07/30/2011 00:00,18.99,10152.0,United Kingdom
544288,88435,PRODUTO TESTE,38,05/05/2011 00:00,29.28,10180.0,United Kingdom
536438,45429,PRODUTO TESTE,38,01/26/2011 00:00,11.02,10056.0,United Kingdom
537686,30813,PRODUTO TESTE,9,09/09/2011 00:00,36.69,10153.0,United Kingdom
536266,39211,PRODUTO TESTE,48,10/21/2011 00:00,11.86,10157.0,United Kingdom
539722,33638,PRODUTO TESTE,45,07/21/2011 00:00,42.11,10100.0,United Kingdom
544906,36553,PRODUTO TESTE,28,12/03/2011 00:00,17.74,10126.0,United Kingdom
542153,48767,PRODUTO TESTE,34,04/26/2011 00:00,30.13,10053.0,United Kingdom
540441,11903,PRODUTO TESTE,43,01/20/2011 00:00,27.44,10185.0,United Kingdom
537299,57976,PRODUTO TESTE,3,08/20/2011 00:00,15.17,10196.0,United Kingdom
539199,86422,PRODUTO TESTE,-2,02/14/2011 00:00,22.23,10196.0,United Kingdom
540720,48731,PRODUTO TESTE,49,01/31/2011 00:00,42.38,10147.0,United Kingdom
538473,17130,PRODUTO TESTE,25,09/14/2011 00:00,27.64,10008.0,United Kingdom
542345,45078,PRODUTO TESTE,34,06/08/2011 00:00,3.25,10073.0,United Kingdom
544820,40089,PRODUTO TESTE,22,08/09/2011 00:00,35.8,10088.0,United Kingdom
537853,63496,PRODUTO TESTE,23,09/30/2011 00:00,9.53,10191.0,United Kingdom
538270,32540,PRODUTO TESTE,-3,05/20/2011 00:00,24.56,10109.0,United Kingdom
537136,37083,PRODUTO TESTE,10,08/12/2011 00:00,23.69,10107.0,United Kingdom
542531,76998,PRODUTO TESTE,-1,07/16/2011 00:00,24.58,10029.0,United Kingdom
540155,25796,PRODUTO TESTE,18,07/31/2011 00:00,2.04,10158.0,United Kingdom
538553,93931,PRODUTO TESTE,-4,09/14/2011 00:00,13.98,10067.0,Eire
537972,36784,PRODUTO TESTE,39,05/19/2011 00:00,3.01,10018.0,United Kingdom
536634,83503,PRODUTO TESTE,11,07/04/2011 00:00,21.04,10197.0,United Kingdom
540285,17382,PRODUTO TESTE,35,08/04/2011 00:00,31.26,10038.0,United Kingdom
542149,38799,PRODUTO TESTE,-3,02/21/2011 00:00,32.88,10003.0,United Kingdom
538115,43945,PRODUTO TESTE,-4,03/19/2011 00:00,3.7,10015.0,United Kingdom
536014,51017,PRODUTO TESTE,18,02/02/2011 00:00,6.39,10090.0,United Kingdom
540259,18278,PRODUTO TESTE,38,03/14/2011 00:00,33.24,10020.0,United Kingdom
